company,date_announced,date_reported,jobs_cut_sg,jobs_cut_global,pct_workforce,industry,source_link,notes,status,event_id
UOB,2026-08-06,2026-08-06,33,,,Finance,https://layoffsg.com/feed?event=6a78ebae9d609e3ec1bce967,"UOB laid off 33 staff in Singapore, with the exact count reported by Insider via layoffsg.com.",confirmed,uob-2026-08
Filmgarde Cineplexes,2025-03-25,2025-03-25,,,,Other,https://news.google.com/rss/articles/CBMirgFBVV95cUxNaFQxMUZZU1lJY3VpSFRfdGRpSmxQMDVCMFJ1U0RPb0k3ZGdaSjZIRHRKZkhUUFNqd1FuZDJDTTNaTjdzVUdsR1E0Y1hQM3B3NThOejhpTVFtRGoyMGd6LTM0VXV1c0lDM242anZvOFBWcklpeHZ3UjJWVGtnaGhsS1AxZlNEd2dLUVN4ck9Pd2FaaUxwUkh3YzBIamRnOE4wNG1KVFA1X0pSSkZvYVE?oc=5,"Filmgarde Cineplexes is closing its last outlet at Kallang and exiting the industry, which constitutes a layoff event due to resulting job losses. The closure is reported as happening now.",confirmed,filmgarde-cineplexes-2025-03
Celanese,2026-05-07,2026-05-07,,,,Manufacturing,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOWGZvRG9pRzlqVnp1NFB5VDdrbm1aZDhlaE1VcUlSejRHc3Q2S2p5LUt6aDFCbFJFRl9hVHlLY2pQWm5zalVlNW5RZnVNcWpfY3lxZFEwRmxUZFQyel9mVTdjamxpSDFIOHFFeHhmTXMyZHJ3bUZTX192TVNaeFlZeEtuVEdBTjQxZlhZdzZhZ2MzeUhMOGpCMGpjbWdSZmxRT2JQTzJRS1h4S2ZJRk1xS0dFaVFvc1Nn0gG_AUFVX3lxTE5tYk9IQVFCajJtb3h3NFRxbGY2WkNnUXRDbVhma1FrVlBPbXhacGtVSnZYUWVQUjhOOTZrNVdKVFg2cS13Vm1fLUVtOUZmSHU1dW90dFNFSDItVDdLMG02cEZ3cUswMjMtU1lfdlNhQ0pmcnJqNTJMTXo5ZkdDMkJ3cFRWR1hERzRFUXlzY2JqV21WTzdsRFo0RlBTbl9NQ2tjZ2Y3bnpMVFNGVTA2ZTM0OEVMT18tVktuMFVGYWNJ?oc=5,"Celanese is shutting its Singapore nylon plant as part of a global strategic overhaul. This closure implies job losses at the Singapore site, so it is a confirmed layoff event even though no headcount is disclosed.",confirmed,celanese-singapore-nylon-plant-closure-2026
Snaphunt,2026-08-17,2026-08-17,,,,Tech,http://www.m86security.com/first-dry/Singapore-Job-Platform-Snaphunt-Ceases-Operations-After-Investor-Funding-Falls-Through-56-12823,"Singapore-based job platform Snaphunt has ceased operations after investor funding fell through, which constitutes a closure and implied job losses in Singapore.",confirmed,snaphunt-2026-08
Kuehne+Nagel,2026-07-24,2026-07-24,,2000,,Other,https://breakbulk.news/kuehnenagel-axes-2000-jobs-then-pivots-to-ai-as-next-cost-weapon/,"Swiss logistics group Kuehne+Nagel cut about 2,000 jobs worldwide, generating roughly $193 million in savings, as it pivots to AI-driven cost reduction. No Singapore-specific figure was given.",confirmed,kuehne-nagel-2026-07
Visa,2026-07-29,2026-07-29,10,,,Finance,https://layoffsg.com/feed?event=6a6dfb72ea52c684eeefafcd,"Visa cut 10 Singapore roles, as reported via layoffsg.com.",confirmed,visa-2026-07
GSK,2026-07-29,2026-07-29,,,,Healthcare,https://newsdive.net/2026/07/29/gsk-announces-workforce-reductions-as-part-of-1-9-billion-cost-saving-initiative-to-accelerate-drug-development/,"GSK announced workforce reductions as part of a £1.9 billion cost-saving initiative to accelerate drug development, including relocating scientists to Cambridge and phasing out its Stevenage R&D site by 2029; Singapore-specific impact and headcount were not confirmed. | Evidence: https://www.theguardian.com/business/2026/jul/28/gsk-cut-jobs-cost-cutting-faster-drug-development-cambridge",confirmed,gsk-2026-07
ConvaTec,2026-03-31,2026-03-31,5,,,Healthcare,https://layoffsg.com/feed?event=6a6c428de94e02b00888d159,ConvaTec cut 5 jobs in Singapore (exact count) per layoffsg.com/Insider report.,confirmed,convatec-2026-03
Lite-On,2026-07-17,2026-07-17,22,,,Manufacturing,https://layoffsg.com/feed?event=6a5b0795e89679e55f516de9,Lite-On cut an estimated 22 jobs in Singapore per layoffsg.com/Insider report.,confirmed,lite-on-2026-07
McCormick & Company,2026-03-31,2026-03-31,15,,,F&B,https://layoffsg.com/feed?event=6a5992dbabd00f271f1e86e2,McCormick & Company cut 15 jobs in Singapore (exact count) per layoffsg.com/Insider report.,confirmed,mccormick-company-2026-03
Xero,2026-02-13,2026-02-13,2,,,Tech,https://www.xero.com/sg/,Xero cut 2 jobs in Singapore (exact count) per layoffsg.com/Insider report; company site did not load usable article content (HTTP 503).,confirmed,xero-2026-02
DigitalRoute,2026-05-19,2026-05-19,1,,,Tech,https://layoffsg.com/feed?event=6a518ada0f4781cb63a81802,DigitalRoute cut 1 job in Singapore (exact count) per layoffsg.com/Insider report.,confirmed,digitalroute-2026-05
EY,2026-03-30,2026-03-30,100,,,Finance,https://layoffsg.com/feed?event=6a4f1be9202b7bff421f6c93,EY (Ernst & Young) cut an estimated 100 jobs in Singapore per layoffsg.com/Insider report.,confirmed,ey-2026-03
Elastic,2026-06-24,2026-06-24,250,,,Tech,https://layoffsg.com/feed?event=6a4b520cd1873a7937fef741,"Elastic cut 250 jobs in Singapore (exact count, as reported) per layoffsg.com/Insider report.",confirmed,elastic-2026-06
ServiceNow,2026-06-10,2026-06-10,12,,,Tech,https://layoffsg.com/feed?event=6a4b4f9ee237f94afdd4c49c,ServiceNow cut an estimated 12 jobs in Singapore per layoffsg.com/Insider report.,confirmed,servicenow-2026-06
Western Union,2026-05-01,2026-05-01,4,,,Finance,https://layoffsg.com/feed?event=6a476038397b78b9412f77a7,Western Union reportedly cut an estimated 4 jobs in Singapore; unconfirmed (low confidence) per layoffsg.com report.,expired,western-union-2026-05
Star Alliance,2025-09-24,2025-09-24,2,,,Other,https://layoffsg.com/feed?event=6a462be8c7748b5d4407f37f,Star Alliance cut an estimated 2 jobs in Singapore per layoffsg.com/Insider report.,confirmed,star-alliance-2025-09
DT One,2026-06-22,2026-06-22,7,,,Tech,https://layoffsg.com/feed?event=6a3e77db2f21544943db5263,DT One cut 7 jobs in Singapore (exact count) per layoffsg.com/Insider report.,confirmed,dt-one-2026-06
NCS,2026-03-31,2026-03-31,1,,,Tech,https://layoffsg.com/feed?event=6a38a80a0423f4bf9f4bc58e,NCS cut 1 job in Singapore (exact count) per layoffsg.com/Insider report.,confirmed,ncs-2026-03
Carl Zeiss Vision,2026-06-12,2026-06-12,5,,,Healthcare,https://finance.yahoo.com/sectors/healthcare/articles/carl-zeiss-says-restructuring-could-114457632.html,"Carl Zeiss Vision Singapore reportedly cut 5 jobs; the fetched source article instead covered sibling division Carl Zeiss Meditec's separate plan to cut up to 1,000 positions globally, so the global figure is not attributed here.",expired,carl-zeiss-vision-2026-06
Tookitaki,2026-02-27,2026-02-27,6,,,Tech,https://layoffsg.com/feed?event=6a33c4dba18e4b75e8a1cb6b,Tookitaki cut an estimated 6 jobs in Singapore per layoffsg.com/Insider report.,confirmed,tookitaki-2026-02
Olympus,2025-09-30,2025-09-30,9,,,Healthcare,https://layoffsg.com/feed?event=6a3396270aaaec6088dcc20d,Olympus cut 9 jobs in Singapore (exact count) per layoffsg.com/Insider report.,confirmed,olympus-2025-09
Cardinal Health,2025-03-10,2025-03-10,40,,,Healthcare,"https://www.glassdoor.sg/Reviews/Cardinal-Health-Singapore-Reviews-EI_IE1227.0,15_IL.16,25_IC3235921.htm","Cardinal Health Singapore conducted a staggered retrenchment (~40 roles per estimate) spanning 2025-2026, including 8 employees let go around March 2026, per Glassdoor reviews (page was inaccessible on fetch, HTTP 403).",confirmed,cardinal-health-2025-03
Applied Materials,2025-10-24,2025-10-24,400,,4,Tech,https://www.businesstimes.com.sg/companies-markets/telcos-media-tech/applied-materials-cut-4-global-staff-after-sales-slow,"Applied Materials, the US semiconductor equipment maker, cut about 4% of its global workforce after a slowdown in sales, with an estimated 400 Singapore-based roles affected.",confirmed,applied-materials-2025-10
TVS Digital,2025-04-09,2025-04-09,20,,,Tech,https://layoffsg.com/feed?event=6a336d91b5c3a8c0d925ec86,TVS Digital reportedly cut around 20 Singapore-based staff.,confirmed,tvs-digital-2025-04
Suntory,2026-05-01,2026-05-01,10,,,F&B,https://layoffsg.com/feed?event=6a336cbd6aa8b315739fb63e,"Suntory, the Japanese beverage group, reportedly cut an estimated 10 Singapore roles.",confirmed,suntory-2026-05
Publicis,2026-03-31,2026-03-31,13,,,Other,https://layoffsg.com/feed?event=6a336becefb2d7419163b2c7,"Advertising group Publicis cut an estimated 13 Singapore roles, described by affected staff as a silent layoff since the company disputes paying standard retrenchment benefits.",confirmed,publicis-2026-03
Mayoly,2026-02-25,2026-02-25,6,,,Healthcare,https://layoffsg.com/feed?event=6a336b5cc8dea017e2c6e912,French pharmaceutical company Mayoly reportedly cut an estimated 6 Singapore roles.,confirmed,mayoly-2026-02
Zalora,2025-04-21,2025-04-22,40,100,15,Retail,https://sea.peoplemattersglobal.com/news/business/fashion-retailer-zalora-slashes-100-jobs-in-southeast-asia-45263,"Zalora, under Global Fashion Group, cut about 100 jobs (15% of its Southeast Asia workforce) citing a highly competitive market, with an estimated 40 of those roles in Singapore.",confirmed,zalora-2025-04
AsiaNext,2026-03-29,2026-03-29,25,,,Finance,https://layoffsg.com/feed?event=6a2134b51b11883026da12e2,"AsiaNext, the digital asset exchange joint venture, reportedly cut an estimated 25 Singapore roles.",confirmed,asianext-2026-03
MSD,2026-03-19,2026-03-19,250,,,Healthcare,https://longbridge.com/en/news/279824990,"MSD (Merck Sharp & Dohme) closed its Tuas, Singapore manufacturing plant and cut jobs amid patent cliffs and generic competition on flagship drugs; an estimated 250 Singapore roles were affected.",confirmed,msd-2026-03
Riskonnect,2025-11-01,2025-11-01,2,,,Tech,https://layoffsg.com/feed?event=6a6dfb991ea691e829c15fe0,"Risk management software firm Riskonnect cut 2 Singapore roles, as reported via layoffsg.com.",confirmed,riskonnect-2025-11
Procter & Gamble,2025-06-05,2025-06-05,100,7000,,Manufacturing,https://www.straitstimes.com/business/companies-markets/procter-gamble-to-cut-7000-jobs-over-two-years-in-new-restructuring-plan,"Procter & Gamble announced plans to cut about 7,000 jobs globally over two years as part of a restructuring plan; roughly 100 Singapore-based roles are affected. | Evidence: https://www.cincinnati.com/story/money/2026/06/10/procter-gamble-executive-job-reductions-on-track-restructuring/90488139007/",confirmed,procter-gamble-2025-06
Skyscanner,2020-07-15,2020-07-15,,,,Tech,https://news.google.com/rss/articles/CBMixwFBVV95cUxNMHFXbUp0NVZoY0NBU2ZMekhEUmRwVXVrV3h2LVhfV0p4ZGVJR1pUcktEM1pQd3I2N29vTzlWcy1vU0RaYW1yMjM4QTB2eFl0RUxBUjI3SEstOFpIb2tiM1hpR0JseGF3NmZ4Q0FjQU1xV0Y1U0hYRlBpTW9VUkZuNHJMQ1VqWWEtOE05MExnMXlmWEFIVFZ5RzJ1NmJNWlJSYUE3cTdNNUN2c2g5SUlVSHBJeWtfTHZ2dURZS21HZE1IdDRfQ1JJ?oc=5,Skyscanner announced job cuts and office space reductions amid a pandemic-driven downturn in travel demand; no specific Singapore headcount was confirmed.,confirmed,skyscanner-2020-07
Organon,2026-05-01,2026-05-01,3,,,Healthcare,https://layoffsg.com/feed?event=6a6ee1956290c5e6cc91aa84,"Organon Asia Pacific cut an estimated 3 Singapore-based roles, per Insider coverage aggregated via LayoffSG.",confirmed,organon-2026-05
TP ICAP,2026-06-09,2026-06-09,2,,,Finance,https://layoffsg.com/feed?event=6a6ebea18b825e7c075e2b51,"TP ICAP cut an estimated 2 Singapore-based roles, per Insider coverage aggregated via LayoffSG.",confirmed,tp-icap-2026-06
Dough,2026-08-03,2026-08-03,,,,F&B,https://www.asiaone.com/lifestyle/dough-cafe-closure-chijmes,"Dough, a bakery-cafe at Chijmes operating for 5 years, announced its closure effective 16 August 2026, though owners say it 'won't be gone too long'; no layoff headcount specified.",rumored,dough-2026-08
Sembcorp Industries,2026-04-29,2026-04-29,15,,,Other,https://layoffsg.com/feed?event=6a71cbc6830af5acee998c9a,"Sembcorp Industries cut about 15 Singapore roles, per LayoffSG tracker (via Insider, exact count).",confirmed,sembcorp-industries-2026-04
KotaGames,2015-03-31,2015-03-31,,,,Tech,https://news.google.com/rss/articles/CBMijwFBVV95cUxNSXBqRGNTekgyOS0xbEtoT2lONDZ0TnZvcm9QT0k2X2FsaE1WQk1SOW1YMTBPbFg0MnBpbE9jX3pJTERUbThTdXpVRk10UjBydVFuVGhuNkYwcFd2d0p5SXJQTG1zMFRMUmViSndIb2xzUUcxWjlSQ0JlMVlQcDRSWkFWZnFkYkJ4TU9pX1VxYw?oc=5,Tech in Asia reported the KotaGames portal shutting down with TheMobileGamer's future unclear; Singapore workforce impact unconfirmed. | Evidence: https://www.cbinsights.com/company/themobilegamer,confirmed,kotagames-2015-03
Acronis,2026-07-27,2026-07-27,35,,,Tech,https://layoffsg.com/feed?event=6a72fee56c61937177b9a07f,"Cyber protection firm Acronis cut an estimated 35 Singapore roles, per LayoffSG tracker (via Insider, estimate).",confirmed,acronis-2026-07
Parexel,2026-06-30,2026-06-30,3,,,Healthcare,https://layoffsg.com/feed?event=6a748f565d2bb5686bc5db63,"Clinical research organization Parexel cut an exact 3 Singapore roles, per LayoffSG tracker (via Insider, exact count).",confirmed,parexel-2026-06
Asia Pacific Breweries,2026-08-12,2026-08-12,,,,F&B,https://www.thedrinksbusiness.com/2026/08/tiger-beer-prepares-for-final-singapore-brew-as-production-moves-overseas/,"Tiger Beer's Singapore brewery, operated by Asia Pacific Breweries, is winding down local production as brewing moves overseas, ending decades of beer production in Singapore; workforce impact not detailed.",confirmed,asia-pacific-breweries-2026-08
Reliance Communications,2026-08-06,2026-08-06,,,,Tech,https://www.wownews24x7.com/end-of-an-international-chapter-reliance-communications-singapore-marked-as-struck-off,Reliance Communications' dormant Singapore subsidiary was formally struck off the corporate registry as part of the Indian parent's ongoing insolvency-related restructuring; no specific Singapore job losses reported.,confirmed,reliance-communications-2026-08
Hoshino Coffee,2026-08-08,2026-08-08,,,,F&B,https://www.straitstimes.com/life/hoshino-coffee-to-close-outlets-in-united-square-chinatown-point-by-end-august,Hoshino Coffee is closing its United Square and Chinatown Point outlets in Singapore by end of August 2026; specific headcount impact not disclosed.,confirmed,hoshino-coffee-2026-08
One Animation,2024-02-02,2024-02-02,,,,Other,https://news.google.com/rss/articles/CBMimAFBVV95cUxPRkc2SjRSNnJ3SDRncms5bDBaMHdWX2MwNkVQTUxSaDFMNEo2YlpURzZMRmt4SmhlTHFlNHk0MzdhVGJXOVZNNTZuN0gtUW80dEl5R3Q3Z29udWI1REtmblhnNTNPc2dvRlQwdEtXckVVMExabzh0RXd5amNRdFVRallFYUd1UVJwbm9IR0VPcEtIakVwdTVEYw?oc=5,"Moonbug Entertainment closed Oddbods creator One Animation, a Singapore-based animation studio, less than two years after acquiring it; specific Singapore job-cut numbers not disclosed.",confirmed,one-animation-2024-02
Ah Hua Kelong,2026-08-06,2026-08-06,,,,F&B,https://www.straitstimes.com/singapore/seafood-restaurant-scaled-by-ah-hua-kelong-to-close-on-sept-13-will-reopen-in-new-location-soon,"Ah Hua Kelong's seafood restaurant Scaled will close on Sept 13, 2026, with plans to reopen at a new location; no layoffs explicitly confirmed and no headcount figure disclosed.",rumored,ah-hua-kelong-2026-08
Frites & Co,2026-08-05,2026-08-05,,,,F&B,https://www.asiaone.com/lifestyle/frites-co-bali-lane-closure,"Bali Lane eatery Frites & Co will close (around Aug 16, 2026), about a year after reopening at that location, citing manpower challenges; no specific job-cut number given.",rumored,frites-co-2026-08
Bartle Bogle Hegarty,2026-06-08,2026-06-08,6,,,Other,https://layoffsg.com/feed?event=6a7c9946927751d3698f5ae0,"Advertising agency Bartle Bogle Hegarty (BBH) Singapore cut 6 roles, per layoffsg.com tracker (sourced via Insider, exact count).",confirmed,bartle-bogle-hegarty-2026-06
Liberty Insurance,2026-07-27,2026-07-27,20,,,Finance,https://layoffsg.com/feed?event=6a7be79669734901058b323e,"Liberty Insurance Singapore (merged with Liberty Specialty Markets in Jan 2026 under one licence) reportedly cut an estimated 20 roles amid organizational restructuring, per layoffsg.com tracker (via Insider estimate).",confirmed,liberty-insurance-2026-07
The Walt Disney Company,2026-07-21,2026-07-21,50,1000,,Other,https://www.channelnewsasia.com/business/disney-plans-cut-1000-jobs-wsj-reports-6045321,"The Walt Disney Company reportedly plans to cut about 1,000 jobs globally per a WSJ report; Singapore impact estimated at around 50 roles per layoffsg.com tracker (via CNA). | Evidence: https://www.businesstimes.com.sg/lifestyle/disney-eliminate-1000-positions",confirmed,the-walt-disney-company-2026-07
SIA Engineering,2022-07-19,2022-07-19,,,,Manufacturing,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQQTZKRzdwMkNZRk1VWDd3cXJWMnRoNnp2ODlUSGZHTDViZGhKV0c4OWpyczJONHBHbWh0SjBWUmxBbFBkQy10RmVwc182bXFleDBFby1mbUhWRV9mTkppU3RRZEhmQ1ExdFBBTVFOZUMtZlI2OHJ6N01QZDE1NjVIbjMtQktGMzc4djk0bGxSdDdiNUNBVnJlVHdtQUhtYWJDRGx6djE3T3UyUQ?oc=5,"Boeing and SIA Engineering reportedly planned to shut down their Asia-Pacific joint venture, a move that could affect associated Singapore engineering roles; unconfirmed with no headcount specified.",expired,sia-engineering-2022-07
Sealead Shipping,2026-08-05,2026-08-05,,,,Other,https://insolvencyguardian.com.au/blog-view/alleged-links-to-iran-lead-to-liquidation-for-sealead-shipping/,"Sealead Shipping is a Singapore-based shipping company that has entered liquidation due to alleged links to Iran, which implies job losses for its workforce. The liquidation is an active closure event, so it is classified as confirmed.",confirmed,sealead-shipping-2026-08
State Street,2026-05-14,2026-05-14,1,,,Finance,https://layoffsg.com/feed?event=6a7c993eb5227ceb53647ceb,"Credibly reported layoff at State Street's Singapore operations, based on a layoffsg.com listing citing Insider. The estimated Singapore headcount impact is 1 role.",confirmed,state-street-2026-05
FWD Group,2024-02-02,2024-02-02,,,,Finance,https://news.google.com/rss/articles/CBMivwFBVV95cUxQRHBPbHc3QkNLMENKTHNNby1LUEh2MDhwWUl5RjB3cl9pRFhFNFl1VGRGZm5ldzZjUUhRM1Q3TnR1TW9tR1IzZFpBclRVSDR0b0lBcWhGbDdCWXZWaHBDQi1kYzlVeTdtazhiOTEyOUFYRTBNdTVuWlpEcURIb0ZCYmFMTzJyR0tCR2dmSW5zTG9HZ0Vzb1J5Q0Q5ODV6Q2l4SFFpdjYzOTBMb3liaE1wdzluN0gyODd2VzdKSGVJOA?oc=5,"FWD Group, an insurer with Singapore operations, has reportedly cut jobs. The article title indicates confirmed cuts, and the company has a clear Singapore presence.",confirmed,fwd-group-2024-02
Wipro,2026-06-30,2026-06-30,2,,,Tech,https://layoffsg.com/feed?event=6a81869688f7a80e915fe893,"Specific Wipro layoff event in Singapore with an estimated 2 roles cut, reported via Insider and listed on layoffsg.com. Singapore nexus is clear, and the event is identifiable as a real layoff rather than commentary or policy.",confirmed,wipro-2026-06
Aztec Group,2026-08-13,2026-08-13,,,,Finance,https://www.bailiwickexpress.com/news/staff-unhappy-as-aztec-reviews-dozens-of-roles-worldwide/,"Aztec Group is reviewing dozens of roles worldwide, which may affect its Singapore operations. This is a planned review rather than confirmed cuts, so classified as rumored.",rumored,aztec-group-2026-role-review
Eatfresh,2017-01-05,2017-01-05,,,,F&B,https://news.google.com/rss/articles/CBMiakFVX3lxTFBJYVRlZ1o3RTBmM2JnUkJNcjJfU1VoclRjVDQ3ZzE1TXE0dUhfTEdKS1l3SEZJTXRBNkY4cHhXXzZ6eUJhUDZVNlNaSndUWC13RVdRdDZHc1p4TkhYQTRhZTJOeWNsbW42TEE?oc=5,"Eatfresh, a Singapore-based on-demand food delivery startup, shut down, which constitutes a closure with job losses. The event was reported by Tech In Asia on January 5, 2017.",confirmed,eatfresh-2017-shutdown
Korea Artiz Studio,2026-08-19,2026-08-19,,,,Other,https://www.asiaone.com/lifestyle/korea-artiz-studio-singapore-closure,"Korean wedding studio in Bras Basah closes abruptly, leaving customers in limbo. Closure implies job losses, making it a confirmed layoff event.",confirmed,korea-artiz-studio-2026-08
Korean Wedding Studio,2026-08-18,2026-08-18,,,,Other,https://www.stomp.sg/trending-now/korean-wedding-studios-spore-outlet-limbo-after-staff-say-salaries-unpaid-taipei-branch-goes,"The article reports the sudden closure of Korean Wedding Studio's Singapore outlet, with staff alleging unpaid salaries. Closure implies job losses, meeting the criteria for a confirmed layoff event despite no headcount disclosed.",confirmed,korean-wedding-studio-2026-08
Telenor Procurement Company,2026-08-18,2026-08-18,100,,,Other,https://layoffsg.com/feed?event=6a853c2f85170903dbfbe2e5,Credibly reported by Insider that Telenor Procurement Company in Singapore cut an estimated 100 jobs. Specific named company with Singapore operations.,confirmed,telenor-procurement-company-2026-08
Aaqua,2022-09-28,2022-09-28,,,,Tech,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9tS3RCSFNnQkMtN0RwRWlSZWxfZ2U5M3NjMmFiWTNydVFVOXhrN2lDang2MVhyNnR0S3VaSXZqUG45ekYxNmYtTnFENWtPTFJ3YzhWa0lLaXNGU29IaWd0S3J2ZVFQa1E?oc=5,"Article reports that tech startup Aaqua failed and treated its Singapore employees poorly, indicating a confirmed closure/layoff event involving Singapore staff. Specific headcount not disclosed.",confirmed,aaqua-2022-09
Heineken Asia Pacific,2026-08-10,2026-08-10,,,,F&B,https://topinasia.com/tiger-beer-employees-gear-up-for-a-bittersweet-final-brew/,"Article reports Tiger Beer employees preparing for the final brew before closure of the Singapore brewery, implying job losses. Closure counts as a layoff event even without headcount.",confirmed,heineken-asia-pacific-2026-08
Radiant World,2026-08-20,2026-08-20,,,,Other,https://www.miningweekly.com/article/radiant-world-lays-off-staff-as-lenders-back-away-singapore-police-investigates-2026-08-20,"Mining Weekly reports Radiant World laid off staff as lenders backed away and Singapore police investigates, indicating a confirmed layoff event with Singapore nexus.",confirmed,radiant-world-2026-08
Japan Home,2026-08-19,2026-08-19,,,,Retail,https://www.businesstimes.com.sg/singapore/japan-home-closing-outlets-staff-say-valu-taking-over-operations,"Japan Home is closing outlets in Singapore, with staff reporting that Valu$ is taking over operations. This constitutes a retail closure implying job losses in Singapore.",confirmed,japan-home-closing-outlets-2026-08
Tomahawk King,2026-08-18,2026-08-18,,,,F&B,https://cnalifestyle.channelnewsasia.com/dining/tomahawk-king-steakhouse-closure-rising-costs-587626,"Halal steakhouse Tomahawk King in Singapore announced it will close in September due to rising costs. Closure of the outlet implies job losses, though headcount is not disclosed.",rumored,tomahawk-king-2026-09
Dentsu,2026-08-17,2026-08-17,,,,Other,https://www.bandt.com.au/dentsu-apacs-organic-growth-falls-3-8-as-continues-to-cut-roles/,"Article reports Dentsu APAC is continuing to cut roles as part of ongoing cost restructuring. Dentsu has Singapore operations, providing a Singapore nexus, but no specific headcount or Singapore-specific details are given.",confirmed,dentsu-apac-2026-08
Basedapp,2025-09-01,2025-09-01,,,,Finance,https://news.google.com/rss/articles/CBMivAFBVV95cUxQR29qZU0ySzk2My1QUGxEWUNqczJUNnlYNmFVXzN2Mjk1M1p1aEdlWWFtck5Va2ZieG9QOHYtZ281RkpzUkhITVYwdjBPNGF0WWVQWDBvS191bmJCWjlyaTdEajRhUkpBZmRqM05ycmtTdGVielp6RHdDQ0s2Q3FaYThPaWNEdU5rWThDUXFHVUhzQlNOT1ZRRGYyZTlXOEFmQ0s1V21LQ3kzanpPQllXSDhTeEdCY0xyMUg5Yw?oc=5,"Basedapp shut down its crypto debit card operation in Singapore and withdrew its regulatory application, constituting a business closure in Singapore that implies job losses.",confirmed,basedapp-2025-09-singapore
SPH Plug & Play,2016-09-14,2016-09-14,,,,Other,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBpaDBocmxiMkNwQTExNjN4Mkk5eWtrUWFyU193ZlE3aTYyaTdpRmhPeEpHbThfandVVEtsemNCQVVLR193cEJ6dzd2elVacndwWkVKLTNJcVIwM0U?oc=5,"Article reports that the Singapore startup accelerator SPH Plug & Play is under review, which could lead to its closure and potential job losses. As the closure is not confirmed, this is treated as a rumored layoff event. | Evidence: https://www.business-standard.com/article/international/singapore-press-holdings-start-up-accelerator-is-officially-dead-117012200584_1.html",confirmed,sph-plug-and-play-2016-09
Gardenia Foods,2026-08-21,2026-08-21,141,,,Manufacturing,https://klse.i3investor.com/web/blog/detail/ceomorningbrief/2026-05-21-story-h501512638-Gardenia_Foods_to_Shift_Bakery_Production_From_Singapore_to_Johor_Bahru_,"Gardenia Foods is shifting its bakery production from Singapore to Johor Bahru, affecting 141 jobs in Singapore. This constitutes a closure/relocation with confirmed job losses.",confirmed,gardenia-foods-2026-08
Japan Home Stores,2026-08-19,2026-08-19,,,,Retail,https://www.businesstimes.com.sg/singapore/five-japan-home-stores-shutter-staff-say-valu-taking-over-operations,"Japan Home Stores is closing outlets in Singapore, which constitutes a layoff event due to implied job losses. Staff indicate Valu$ is taking over operations, confirming the closures are active.",confirmed,japan-home-stores-2026-08
The Tinsel Rack,2026-08-23,2026-08-23,,,,Retail,https://www.asiaone.com/lifestyle/tinsel-rack-closes-tampines-one-outlet-last-store-remaining,"The Tinsel Rack, a Singapore retailer, is closing its last outlet at Tampines One after having already closed its Orchard Gateway branch. This is a confirmed closure event involving job losses, even though the headcount is not disclosed.",confirmed,the-tinsel-rack-2026-closure
Boh Geh Uncle Canteen,2026-08-19,2026-08-19,,,,F&B,https://www.asiaone.com/lifestyle/boh-geh-uncle-canteen-398-closure,"Announced closure of a well-known Singapore coffeeshop after 57 years, which will result in job losses for its staff.",rumored,boh-geh-uncle-canteen-2026-08
Flor Patisserie,2026-08-21,2026-08-21,,,,F&B,https://zbc.wicyjoa.com/realestate/969f1799013.html,"Rising rents in Siglap Drive are reported to force Flor Patisserie to close by July. This is an announced future closure of a Singapore business, so it is classified as rumored.",rumored,flor-patisserie-2026-08
Panasonic AVC Networks,2026-08-12,2026-08-12,541,,,Manufacturing,https://www.humanresourcesonline.net/kesuma-steps-in-to-support-541-workers-affected-by-panasonic-avc-networks-closure,Kesuma union steps in to support 541 workers affected by Panasonic AVC Networks' Singapore closure. The closure is a confirmed layoff event with a specific Singapore headcount.,confirmed,panasonic-avc-networks-2026-closure
Tomahawk King Steakhouse,2026-08-17,2026-08-17,,,,F&B,https://www.straitstimes.com/life/halal-certified-steakhouse-tomahawk-king-set-to-shutter-after-sept-20,"The Straits Times reports the halal-certified steakhouse is set to shutter after Sept 20, an announced future closure that implies job losses. This qualifies as a layoff event despite unspecified headcount.",rumored,tomahawk-king-2026-08
Love Bonito,2026-08-20,2026-08-20,14,29,,Retail,https://mosqueras.com/love-bonito-lays-off-29-employees-globally-including-14-in-spore/,"Singapore-based womenswear brand Love Bonito laid off 29 employees globally, including 14 in Singapore, as reported by the source. This is a confirmed layoff event with a clear Singapore nexus.",confirmed,love-bonito-2026-08
Kalanidi Curry Spices,2026-08-19,2026-08-19,,,,Retail,https://www.asiaone.com/lifestyle/kalanidi-curry-spices-closure-after-53-years,"Traditional spice stall in Singapore is closing as the owner retires after 53 years. This is a business closure implying job losses, consistent with the rule that closures count as layoff events.",confirmed,kalanidi-curry-spices-2026-08
Fluff Bakery,2026-08-19,2026-08-19,,,,F&B,https://www.archyde.com/fluff-bakery-to-close-in-singapore-after-12-years/,"Article reports that Fluff Bakery will close its Singapore outlet after 12 years. Closure implies job losses and is announced but not yet completed, so classified as rumored.",rumored,fluff-bakery-closure-2026-08
